770,IEEE Workshop on Evolving and Self-Developing Intelligent Systems,IEEE ESDIS,CORE2018,C,No,0801,,
773,IEEE Workshop on Hybrid Intelligent Models and Applications,IEEE HIMA,CORE2018,C,No,0801,,
747,IEEE Symposium on Intelligent Agents,IEEE IA,CORE2018,C,No,0801,,
741,IEEE Symposium on Computational Intelligence in Multi-Criteria Decision-Making,IEEE MCDM,CORE2018,C,No,0801,,
1637,Natural Language Processing and Knowledge Engineering,IEEE NLP-KE,CORE2018,C,No,0801,,
776,IEEE Workshop on Organic Computing,IEEE OC,CORE2018,C,No,0801,,
777,IEEE Workshop on Robotic Intelligence in Informationally Structured Space,IEEE RiiSS,CORE2018,C,No,0801,,
769,IEEE Workshop on Evolvable and Adaptive Hardware,IEEE WEAH,CORE2018,C,No,0801,,
774,IEEE Workshop on Memetic Algorithms,IEEE WOMA,CORE2018,C,No,0801,,
1308,International ICSC Congress on Intelligent Systems and Applications,IICISA,CORE2018,C,No,0801,,
2069,International Logic Programming Symposium,ILPS,CORE2018,A,No,0801,,
1061,International Conference on Immersive Telecommunications,IMMERSCOM,CORE2018,C,No,0801,,
1555,INTUITION International Conference,INTUITION,CORE2018,C,No,0801,,
1356,"International Symposium on Audio, Video, Image Processing and Intelligent Applications",ISAVIIA,CORE2018,C,No,0801,,
353,Conference of the International Society for Decision Support Systems,ISDSS,CORE2018,C,No,0801,,
843,Integration of Software Engineering and Agent Technology,ISEAT,CORE2018,B,No,0801,0803,
1399,International Symposium on Mathematical Morphology,ISMM,CORE2018,B,No,0801,,
1409,International Symposium on Robotics,ISR,CORE2018,A,No,0801,0910,
832,Information Visualization Evaluation,IVE,CORE2018,C,No,0801,,
1495,International Workshop on Intelligent Agents,IWIA,CORE2018,C,No,0801,,
1498,International Workshop on Knowledge Discovery from Data Streams,IWKDDS,CORE2018,C,No,0801,,
1511,International Workshop on Paraphrasing,IWP,CORE2018,B,No,0801,,
1114,International Conference on Knowledge-based Intelligent Electronic Systems,KIES,CORE2018,C,No,0801,,
1595,Logic and Engineering of Natural Language Semantics,LENLS,CORE2018,B,No,0801,,
520,European Workshop on Modelling Autonomous Agents in a Multi-Agent World,MAAMAW,CORE2018,C,No,0801,,
263,Australian MADYMO Users Meeting,MADYMO,CORE2018,Australasian,Yes,0801,,
1129,International Conference on Medical Information  Visualisation,MediVis,CORE2018,C,No,0801,,
1576,Joint workshop on Multimodal Interaction and Related Machine Learning Algorithms (now ICMI-MLMI),MLMI,CORE2018,B,No,0801,,
81,ACM/SPIE Multimedia Computing and Networking,MMCN,CORE2018,A,No,0801,,
1608,Medicine Meets Virtual Reality,MMVR,CORE2018,B,No,0801,0903,
1625,NAISO Congress on Autonomous Intelligent Systems,NAISO,CORE2018,C,No,0801,,
1569,Joint Conference on New Methods in Language Processing and Computational Natural Language Learning,NeMLaP,CORE2018,C,No,0801,,
715,IEEE International Workshop on Neural Networks for Signal Processing,NNSP,CORE2018,C,No,0801,,
1153,"International Conference on Neural, Parallel and Scientific Computations",NPSC,CORE2018,C,No,0801,,
1509,"International Workshop on Nonmonotonic Reasoning, Action and Change",NRAC,CORE2018,C,No,0801,,
1685,Practical Application of Intelligent Agents and Multi-Agent Technology Conference,PAAM,CORE2018,C,No,0801,,
1659,Pacific Asian Conference on Expert Systems,PACES,CORE2018,B,No,0801,,
1697,Program Visualization Workshop,PVW,CORE2018,C,No,0801,,
1759,Spring Conference on Computer Graphics,SCCG,CORE2018,C,No,0801,,
1739,"Soft Computing in Computer Graphics, Imaging, and Vision",SCCGIV,CORE2018,C,No,0801,,
778,IEEE Workshop on Speech Coding,SCW,CORE2018,C,No,0801,,
1804,The Conference on visualization of information,SEE,CORE2018,C,No,0801,,
1857,Visualization in Software Engineering,SEViz,CORE2018,C,No,0801,,
1734,Singapore International Conference on Intelligent Systems,SPICIS,CORE2018,B,No,0801,,
73,ACM Workshop on Secure Web Services,SWS,CORE2018,C,No,0801,,
1248,International Conference on Theoretical and Methodological Issues in machine Translation,TMI,CORE2018,B,No,0801,,
1849,Vision Interface,VI,CORE2018,C,No,0801,,
1672,Pan-Sydney Area Workshop on Visual Information Processing,VIP,CORE2018,C,No,0801,,
1858,Visualization in Software Product Lines Workshop,VisPLE,CORE2018,C,No,0801,,
1266,International Conference on Visual Information Systems,VISUAL,CORE2018,C,No,0801,0806,
452,ENVI and IDL Data Analysis and Visualization Symposium,VISualize,CORE2018,C,No,0801,,
1720,Semantic Web Visualisation,VSW,CORE2018,C,No,0801,,
1947,World Congress on Expert Systems,WCES,CORE2018,B,No,0801,,
1949,World Congress on Neural Networks,WCNN,CORE2018,B,No,0801,,
1273,International Conference on Web-based Modelling and Simulation,WebSim,CORE2018,C,No,0801,0805,
1860,Web Visualization,WebViz,CORE2018,C,No,0801,,
563,German Conference on Artificial Intelligence,KI,ICORE2026,National/Regional,Yes,0801,,
591,Iberian Conference on Pattern Recognition and Image Analysis,IBPRIA,ICORE2026,National/Regional,Yes,0801,,
198,Athens Colloquium on Algorithms and Complexity,ACAC,ERA2010,C,Yes,0802,,
291,"Brazilian Symposium on Graphs, Algorithms and Combinatorics",GRACO,ERA2010,C,Yes,0802,,
293,British Colloquium for Theoretical Computer Science,BCTCS,ERA2010,C,Yes,0802,,
295,British Computer Society Formal Aspects of Computing Science Specialist Group Workshop,BCS-FMW,ERA2010,C,Yes,0802,,
301,Canadian Conference on Computational Geometry,CCCG,ERA2010,C,Yes,0802,,
304,Canadian Discrete and Algorithmic Mathematics Conference,CanaDAM,ERA2010,C,Yes,0802,,
320,CombinaTexas: Combinatorics in the South-Central U.S.,Combina Texas,ERA2010,C,Yes,0802,,
373,Conference on Operational Research Practice in Africa,ORPA,ERA2010,C,Yes,0802,,
549,Franco-Canadian Workshop on Combinatorial Algorithms,ComAI,ERA2010,C,Yes,0802,,
551,French Journées de Géométrie Algorithmique,JGA,ERA2010,C,Yes,0802,,
1558,Italian Conference on Theoretical Computer Science,ICTCS,ERA2010,C,Yes,0802,,
1562,Japan Conference on Computational Geometry and Graphs,JCCGG,ERA2010,C,Yes,0802,,
1563,Japan Conference on Discrete and Computational Geometry,JCDCG,ERA2010,C,Yes,0802,,
1565,Japanese-Hungarian Symposium on Discrete Mathematics and Its Applications,JH,ERA2010,C,Yes,0802,,
1566,Japan-Korea Joint Workshop on Algorithms and Computations,WAAC,ERA2010,C,Yes,0802,,
1610,Methods Effectives en Geometrie Algebrique,MEGA,ERA2010,B,Yes,0802,,
1612,"Mid-West Conference on Combinatorics, Cryptography, and Computing",MIGHTY,ERA2010,C,Yes,0802,,
1626,NASA LaRC Formal Methods Workshop,LARC,ERA2010,C,Yes,0802,,
1714,Scandinavian Workshop on Algorithm Theory,SWAT,ERA2010,B,Yes,0802,,
1715,Scottish Functional Programming Workshop,SFP,ERA2010,C,Yes,0802,,
1748,Southern Conference on Computing,SCC,ERA2010,C,Yes,0802,,
1750,Spanish Meeting on Computational Geometry,EGC,ERA2010,C,Yes,0802,,
1810,The Northern Formal Methods Workshops,NFM,ERA2010,C,Yes,0802,,
1820,Traitement Automatique des Langues Naturelles,TALN,ERA2010,C,Yes,0802,,
71,ACM Workshop on Role Based Access Control (now SACMAT),RBAC,CORE2014,C,No,0802,,
990,International Conference on Declarative Programming and Knowledge Management (no information after 2013),INAP,CORE2014,C,No,0802,,
1747,"Southeastern International Conference on Combinatorics, Graph Theory, and Computing",,CORE2018,C,No,0802,,
1351,"International Symposium on Applied Algebra, Algebraic Algorithms and Error-Correcting Codes",AAAAECC,CORE2018,B,No,0802,,
1875,"Workshop on Algorithms, Combinatorics, and Geometry",ACG,CORE2018,C,No,0802,,
107,Algorithms and Complexity in Durham,ACID,CORE2018,C,No,0802,,
99,Advances in the Theory of Computing,AITC,CORE2018,C,No,0802,,
1728,"SIAM Workshop on Algorithms for Listing, Counting, and Enumeration",ALICE,CORE2018,C,No,0802,,
904,International Conference on Algebraic and Logic Programming,ALP,CORE2018,B,No,0802,,
105,Algebraic Methodology and Software Technology,AMAST,CORE2018,C,No,0802,0803,
157,Asia International Conference on Modelling and Simulation,AMS,CORE2018,C,No,0802,,
136,Annual Simulation Symposium,ANSS,CORE2018,B,Yes,0802,,
1809,The Modelling and Simulation Society of Australia and New Zealand Meeting,ANZMODS,CORE2018,Australasian,Yes,0802,,
161,Asia Pacific Decision Science Institute Conference,APDSI,CORE2018,C,No,0802,,
1880,Workshop on Approximation and Randomization Algorithms in Communication Networks,ARACNE,CORE2018,C,No,0802,,
170,Asian Symposium on Computer Mathematics,ASCM,CORE2018,C,No,0802,,
